timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,temperature,relative_humidity,surface_pressure,wind_speed,location,aqi,aqi_category,is_hazard
2024-09-26T05:00,17.7,11.8,179.0,10.7,10.6,56.0,1.0,3.6,29.3,81,1009.0,14.4,gazipur,49,Good,False
2024-09-26T06:00,20.1,13.4,177.0,9.8,11.1,65.0,1.0,2.9,29.2,80,1008.0,12.2,gazipur,54,Moderate,False
2024-09-26T07:00,21.2,14.0,173.0,9.2,10.9,69.0,1.0,2.25,27.5,85,1007.3,13.9,gazipur,55,Moderate,False
2024-09-26T08:00,22.1,14.4,169.0,9.0,10.2,70.0,2.0,1.7,27.5,88,1006.1,10.4,gazipur,56,Moderate,False
2024-09-26T09:00,23.6,15.4,176.0,10.4,9.7,67.0,2.0,0.95,27.8,87,1005.9,10.2,gazipur,58,Moderate,False
2024-09-26T10:00,26.5,17.3,203.0,14.6,9.5,58.0,2.0,0.3,27.2,88,1006.2,12.2,gazipur,62,Moderate,False
2024-09-26T11:00,28.2,18.7,241.0,20.3,9.5,45.0,1.0,0.05,26.5,93,1006.5,4.0,gazipur,65,Moderate,False
2024-09-26T12:00,33.5,22.9,307.0,27.8,11.2,32.0,1.0,0.0,25.9,95,1007.4,5.3,gazipur,74,Moderate,False
2024-09-26T13:00,33.5,22.9,316.0,28.8,11.5,26.0,1.0,0.0,25.6,96,1008.5,7.2,gazipur,74,Moderate,False
2024-09-26T14:00,33.2,22.8,328.0,30.0,12.0,18.0,1.0,0.0,25.5,96,1009.4,8.4,gazipur,74,Moderate,False
2024-09-26T15:00,33.1,22.6,333.0,30.5,12.2,12.0,1.0,0.0,25.5,96,1009.8,7.0,gazipur,73,Moderate,False
2024-09-26T16:00,32.6,22.3,325.0,29.7,12.1,10.0,1.0,0.0,25.4,96,1010.1,8.0,gazipur,72,Moderate,False
2024-09-26T17:00,31.2,21.3,309.0,28.1,11.7,10.0,1.0,0.0,25.4,96,1009.8,7.0,gazipur,70,Moderate,False
2024-09-26T18:00,29.2,19.8,291.0,26.1,11.4,11.0,1.0,0.0,25.2,97,1009.3,7.9,gazipur,67,Moderate,False
2024-09-26T19:00,27.2,18.4,269.0,23.6,11.1,12.0,1.0,0.0,25.2,97,1008.9,8.6,gazipur,64,Moderate,False
2024-09-26T20:00,25.4,17.0,245.0,20.7,10.7,14.0,1.0,0.0,25.1,97,1008.4,7.2,gazipur,61,Moderate,False
2024-09-26T21:00,23.5,15.7,228.0,18.7,10.5,15.0,1.0,0.0,25.0,97,1008.2,7.7,gazipur,59,Moderate,False
2024-09-26T22:00,21.8,14.5,225.0,18.5,10.3,14.0,1.0,0.0,25.0,98,1008.2,8.0,gazipur,56,Moderate,False
2024-09-26T23:00,20.8,13.9,230.0,19.1,10.2,12.0,1.0,0.0,24.8,98,1007.9,8.7,gazipur,55,Moderate,False
2024-09-27T00:00,24.2,16.3,246.0,18.9,10.1,15.0,1.0,0.05,24.7,98,1008.7,7.3,gazipur,60,Moderate,False
2024-09-27T01:00,26.4,17.3,243.0,18.1,11.7,21.0,1.0,0.4,25.7,94,1009.3,10.1,gazipur,62,Moderate,False
2024-09-27T02:00,27.0,17.4,239.0,16.9,13.7,30.0,2.0,1.35,26.9,90,1010.1,10.3,gazipur,62,Moderate,False
2024-09-27T03:00,27.9,18.0,232.0,15.1,14.7,42.0,2.0,3.4,28.8,79,1010.4,14.0,gazipur,63,Moderate,False
2024-09-27T04:00,24.9,15.8,218.0,12.3,13.6,57.0,2.0,5.95,30.2,72,1010.5,12.7,gazipur,59,Moderate,False
2024-09-27T05:00,24.2,15.3,201.0,8.9,11.3,75.0,2.0,6.95,31.2,66,1010.0,12.0,gazipur,58,Moderate,False
2024-09-27T06:00,25.0,15.6,189.0,6.4,9.6,91.0,2.0,6.9,31.8,64,1009.2,12.0,gazipur,58,Moderate,False
2024-09-27T07:00,25.9,16.2,182.0,4.8,9.0,106.0,2.0,6.25,32.0,65,1007.7,11.0,gazipur,60,Moderate,False
2024-09-27T08:00,27.0,16.9,180.0,4.0,8.9,119.0,1.0,4.35,32.0,67,1006.3,9.3,gazipur,61,Moderate,False
2024-09-27T09:00,26.5,16.9,190.0,5.3,8.9,122.0,1.0,2.75,28.7,82,1006.1,11.0,gazipur,61,Moderate,False
2024-09-27T10:00,26.7,17.3,217.0,10.1,9.0,109.0,1.0,0.9,29.1,80,1006.2,7.7,gazipur,62,Moderate,False
2024-09-27T11:00,27.5,18.1,256.0,16.9,9.2,86.0,0.0,0.15,28.5,82,1006.7,8.0,gazipur,64,Moderate,False
2024-09-27T12:00,26.0,17.4,271.0,21.4,6.3,45.0,1.0,0.0,27.2,89,1007.7,7.7,gazipur,62,Moderate,False
2024-09-27T13:00,29.3,19.9,308.0,24.8,6.7,37.0,1.0,0.0,26.0,95,1008.5,3.6,gazipur,67,Moderate,False
2024-09-27T14:00,31.9,21.8,360.0,29.5,7.2,25.0,1.0,0.0,25.6,96,1009.0,3.5,gazipur,71,Moderate,False
2024-09-27T15:00,36.6,25.0,400.0,33.4,7.9,15.0,1.0,0.0,25.4,96,1009.5,5.3,gazipur,78,Moderate,False
2024-09-27T16:00,38.4,26.3,419.0,36.0,8.8,10.0,1.0,0.0,25.3,97,1009.5,5.3,gazipur,81,Moderate,False
2024-09-27T17:00,42.0,28.8,426.0,37.8,9.9,6.0,0.0,0.0,25.2,97,1009.4,6.0,gazipur,86,Moderate,False
2024-09-27T18:00,37.1,25.6,421.0,38.4,10.9,4.0,0.0,0.0,25.3,96,1009.0,4.4,gazipur,79,Moderate,False
2024-09-27T19:00,34.6,23.8,398.0,37.4,12.0,3.0,0.0,0.0,25.2,97,1008.6,4.3,gazipur,76,Moderate,False
2024-09-27T20:00,32.4,22.2,363.0,35.1,13.1,3.0,0.0,0.0,24.9,98,1008.4,4.8,gazipur,72,Moderate,False
2024-09-27T21:00,28.8,19.7,331.0,32.6,13.8,3.0,0.0,0.0,25.0,98,1007.8,4.1,gazipur,67,Moderate,False
2024-09-27T22:00,25.2,17.2,306.0,30.1,13.6,2.0,0.0,0.0,25.1,98,1007.7,6.7,gazipur,62,Moderate,False
2024-09-27T23:00,22.5,15.3,283.0,27.3,13.0,2.0,0.0,0.0,25.1,98,1007.9,5.6,gazipur,58,Moderate,False
2024-09-28T00:00,22.0,15.0,277.0,23.9,12.3,5.0,0.0,0.05,25.0,98,1008.4,5.8,gazipur,57,Moderate,False
2024-09-28T01:00,25.3,17.2,261.0,20.4,12.4,14.0,0.0,0.6,26.5,94,1009.2,7.2,gazipur,62,Moderate,False
2024-09-28T02:00,23.8,15.9,238.0,15.5,12.4,27.0,1.0,2.15,28.0,88,1010.0,9.7,gazipur,59,Moderate,False
2024-09-28T03:00,20.4,13.4,217.0,11.3,11.8,40.0,1.0,4.55,29.1,83,1010.4,11.6,gazipur,54,Moderate,False
2024-09-28T04:00,17.8,11.7,199.0,8.4,10.0,54.0,1.0,6.75,30.4,77,1010.5,11.4,gazipur,49,Good,False
2024-09-28T05:00,19.5,12.8,183.0,6.2,7.7,69.0,1.0,7.5,31.2,73,1010.1,10.9,gazipur,52,Moderate,False
2024-09-28T06:00,20.5,13.1,172.0,4.8,5.9,81.0,1.0,7.6,31.6,69,1008.9,11.5,gazipur,53,Moderate,False
2024-09-28T07:00,22.5,14.0,166.0,4.0,5.4,91.0,1.0,6.3,31.4,70,1007.6,10.4,gazipur,55,Moderate,False
2024-09-28T08:00,24.4,15.0,167.0,4.0,5.4,98.0,1.0,3.8,30.9,74,1005.7,8.3,gazipur,57,Moderate,False
2024-09-28T09:00,24.9,15.4,178.0,5.8,5.6,98.0,1.0,1.6,29.5,79,1005.3,16.8,gazipur,58,Moderate,False
2024-09-28T10:00,25.2,15.8,206.0,10.4,5.7,87.0,1.0,0.5,29.5,79,1005.3,4.6,gazipur,59,Moderate,False
2024-09-28T11:00,26.2,17.1,246.0,16.7,5.9,69.0,0.0,0.15,27.7,87,1006.3,7.0,gazipur,62,Moderate,False
2024-09-28T12:00,37.3,23.7,292.0,22.1,8.1,69.0,1.0,0.0,27.1,89,1007.0,3.8,gazipur,75,Moderate,False
2024-09-28T13:00,44.1,28.8,331.0,26.6,9.4,56.0,1.0,0.0,27.5,92,1006.9,5.0,gazipur,86,Moderate,False
2024-09-28T14:00,45.1,29.7,384.0,32.8,11.1,38.0,0.0,0.0,27.5,91,1007.8,7.2,gazipur,88,Moderate,False
2024-09-28T15:00,43.1,28.7,415.0,36.9,12.4,24.0,0.0,0.0,27.1,91,1008.6,8.2,gazipur,86,Moderate,False
2024-09-28T16:00,38.3,25.8,403.0,37.3,12.9,16.0,0.0,0.0,26.8,93,1008.4,7.8,gazipur,80,Moderate,False
2024-09-28T17:00,32.7,22.4,370.0,35.6,12.9,12.0,0.0,0.0,26.5,95,1008.4,7.1,gazipur,73,Moderate,False
2024-09-28T18:00,29.7,20.4,340.0,33.3,12.6,10.0,0.0,0.0,26.4,94,1008.0,8.5,gazipur,68,Moderate,False
2024-09-28T19:00,27.4,18.8,321.0,30.6,11.8,11.0,0.0,0.0,26.1,94,1007.4,7.1,gazipur,65,Moderate,False
2024-09-28T20:00,25.5,17.5,307.0,27.2,10.6,13.0,0.0,0.0,25.8,95,1006.8,6.7,gazipur,62,Moderate,False
2024-09-28T21:00,24.8,16.7,297.0,24.4,9.7,16.0,0.0,0.0,25.5,96,1006.5,4.0,gazipur,61,Moderate,False
2024-09-28T22:00,25.3,17.0,299.0,22.7,9.5,16.0,0.0,0.0,25.3,97,1006.7,5.1,gazipur,61,Moderate,False
2024-09-28T23:00,25.8,17.4,305.0,21.6,9.5,17.0,0.0,0.0,25.2,98,1007.2,3.6,gazipur,62,Moderate,False
2024-09-29T00:00,26.9,18.5,310.0,21.7,10.0,16.0,0.0,0.0,25.3,97,1007.8,5.2,gazipur,64,Moderate,False
2024-09-29T01:00,26.4,18.0,290.0,19.1,10.3,22.0,0.0,0.3,27.4,90,1008.3,9.9,gazipur,63,Moderate,False
2024-09-29T02:00,25.6,17.5,261.0,15.5,10.7,31.0,0.0,1.05,28.2,88,1008.9,9.5,gazipur,62,Moderate,False
2024-09-29T03:00,24.7,16.9,236.0,12.3,10.4,42.0,0.0,2.3,29.2,84,1009.6,10.2,gazipur,61,Moderate,False
2024-09-29T04:00,25.3,17.3,216.0,9.8,8.7,57.0,0.0,3.2,29.7,82,1009.5,9.2,gazipur,62,Moderate,False
2024-09-29T05:00,23.6,16.1,198.0,7.8,6.3,73.0,1.0,3.15,29.4,82,1009.0,10.2,gazipur,59,Moderate,False
2024-09-29T06:00,22.4,15.1,188.0,6.4,4.5,87.0,1.0,2.2,27.9,88,1008.0,5.0,gazipur,57,Moderate,False
2024-09-29T07:00,25.5,17.3,185.0,5.4,3.7,97.0,1.0,1.9,29.9,82,1006.8,4.2,gazipur,62,Moderate,False
2024-09-29T08:00,29.4,20.0,189.0,5.1,3.5,104.0,1.0,1.9,30.7,79,1005.8,6.5,gazipur,68,Moderate,False
2024-09-29T09:00,38.2,25.8,206.0,6.7,3.5,104.0,1.0,1.3,30.6,80,1004.6,6.4,gazipur,80,Moderate,False
2024-09-29T10:00,34.1,23.2,241.0,11.5,3.7,94.0,1.0,0.4,30.7,79,1004.3,6.1,gazipur,74,Moderate,False
2024-09-29T11:00,37.6,25.7,289.0,18.2,4.2,78.0,0.0,0.1,29.8,82,1004.8,6.8,gazipur,80,Moderate,False
2024-09-29T12:00,52.0,35.5,307.0,20.1,4.9,71.0,1.0,0.0,28.5,88,1005.0,4.5,gazipur,101,Unhealthy for Sensitive Groups,True
2024-09-29T13:00,52.9,36.4,332.0,23.4,6.6,63.0,1.0,0.0,27.8,92,1006.5,4.9,gazipur,103,Unhealthy for Sensitive Groups,True
2024-09-29T14:00,53.8,37.3,365.0,27.8,9.0,52.0,0.0,0.0,27.5,93,1007.3,4.8,gazipur,105,Unhealthy for Sensitive Groups,True
2024-09-29T15:00,54.6,37.8,388.0,31.0,10.8,43.0,0.0,0.0,27.1,95,1007.9,5.5,gazipur,107,Unhealthy for Sensitive Groups,True
2024-09-29T16:00,54.2,37.6,390.0,31.8,11.6,38.0,0.0,0.0,26.9,96,1007.9,4.9,gazipur,106,Unhealthy for Sensitive Groups,True
2024-09-29T17:00,53.8,37.3,381.0,31.4,11.9,35.0,0.0,0.0,26.8,96,1007.8,5.3,gazipur,105,Unhealthy for Sensitive Groups,True
2024-09-29T18:00,52.6,36.4,370.0,30.3,12.0,33.0,0.0,0.0,26.7,97,1007.2,6.2,gazipur,103,Unhealthy for Sensitive Groups,True
2024-09-29T19:00,51.3,35.5,356.0,28.4,11.8,31.0,0.0,0.0,26.5,97,1006.8,5.9,gazipur,101,Unhealthy for Sensitive Groups,True
2024-09-29T20:00,49.6,34.2,339.0,25.9,11.3,30.0,0.0,0.0,26.4,97,1006.3,5.6,gazipur,97,Moderate,False
2024-09-29T21:00,47.5,32.7,330.0,24.3,10.9,29.0,0.0,0.0,26.2,98,1006.5,5.2,gazipur,94,Moderate,False
2024-09-29T22:00,45.6,31.4,335.0,25.1,10.5,24.0,0.0,0.0,25.8,99,1006.4,3.0,gazipur,92,Moderate,False
2024-09-29T23:00,45.1,31.0,348.0,26.8,10.3,18.0,0.0,0.0,25.5,100,1006.6,2.2,gazipur,91,Moderate,False
2024-09-30T00:00,44.0,30.4,344.0,25.5,10.8,18.0,0.0,0.05,25.4,100,1007.2,2.2,gazipur,89,Moderate,False
2024-09-30T01:00,45.9,31.5,331.0,22.4,12.1,30.0,0.0,0.4,27.4,93,1007.5,5.4,gazipur,92,Moderate,False
2024-09-30T02:00,45.6,31.1,314.0,18.1,14.0,47.0,1.0,1.15,28.8,86,1008.4,8.5,gazipur,91,Moderate,False
2024-09-30T03:00,51.6,34.8,304.0,14.0,15.8,68.0,1.0,2.45,29.9,83,1008.7,7.4,gazipur,99,Moderate,False
2024-09-30T04:00,57.0,38.3,309.0,10.6,17.8,96.0,2.0,3.85,30.9,80,1008.4,6.3,gazipur,108,Unhealthy for Sensitive Groups,True
2024-09-30T05:00,53.9,35.5,321.0,7.4,19.8,126.0,2.0,3.65,31.7,76,1007.8,7.0,gazipur,101,Unhealthy for Sensitive Groups,True
2024-09-30T06:00,58.1,38.3,328.0,5.2,20.5,149.0,3.0,3.35,31.8,75,1006.6,8.1,gazipur,108,Unhealthy for Sensitive Groups,True
2024-09-30T07:00,59.8,39.3,320.0,3.7,18.9,158.0,4.0,2.7,31.9,75,1005.1,7.4,gazipur,110,Unhealthy for Sensitive Groups,True
2024-09-30T08:00,66.4,43.3,308.0,3.1,16.1,159.0,4.0,1.7,30.9,76,1003.3,11.2,gazipur,120,Unhealthy for Sensitive Groups,True
2024-09-30T09:00,67.1,43.9,313.0,4.7,14.0,154.0,4.0,1.1,30.6,79,1002.1,9.2,gazipur,122,Unhealthy for Sensitive Groups,True
2024-09-30T10:00,63.3,41.6,353.0,10.2,13.3,140.0,4.0,0.65,31.0,77,1001.9,9.2,gazipur,116,Unhealthy for Sensitive Groups,True
2024-09-30T11:00,66.1,43.9,410.0,17.9,13.3,119.0,3.0,0.1,30.7,79,1002.3,5.3,gazipur,122,Unhealthy for Sensitive Groups,True
2024-09-30T12:00,104.5,70.3,545.0,31.6,18.7,109.0,3.0,0.0,29.5,84,1003.0,4.8,gazipur,159,Unhealthy,True
2024-09-30T13:00,109.0,73.3,579.0,32.4,17.8,94.0,3.0,0.0,28.8,87,1004.2,7.6,gazipur,160,Unhealthy,True
2024-09-30T14:00,109.4,74.3,622.0,33.3,16.6,74.0,2.0,0.0,28.3,90,1005.0,7.2,gazipur,161,Unhealthy,True
2024-09-30T15:00,104.3,71.2,628.0,32.2,15.4,61.0,2.0,0.0,27.9,91,1005.3,7.4,gazipur,159,Unhealthy,True
2024-09-30T16:00,94.5,64.7,563.0,27.0,14.2,65.0,2.0,0.0,27.6,92,1005.6,5.8,gazipur,156,Unhealthy,True
2024-09-30T17:00,81.7,55.6,461.0,19.8,13.0,76.0,2.0,0.0,27.6,91,1005.2,7.7,gazipur,151,Unhealthy,True
2024-09-30T18:00,77.8,53.3,381.0,14.7,12.3,84.0,2.0,0.0,27.5,91,1005.0,8.9,gazipur,145,Unhealthy for Sensitive Groups,True
2024-09-30T19:00,72.2,49.5,347.0,13.4,12.3,83.0,2.0,0.0,27.4,91,1003.9,9.9,gazipur,135,Unhealthy for Sensitive Groups,True
2024-09-30T20:00,70.3,48.3,335.0,14.1,12.9,79.0,2.0,0.0,27.0,93,1003.5,7.1,gazipur,133,Unhealthy for Sensitive Groups,True
2024-09-30T21:00,71.2,49.1,332.0,15.5,13.7,74.0,2.0,0.0,26.7,94,1003.4,4.5,gazipur,134,Unhealthy for Sensitive Groups,True
2024-09-30T22:00,71.0,49.0,337.0,17.5,14.5,66.0,2.0,0.0,26.2,97,1003.4,5.2,gazipur,134,Unhealthy for Sensitive Groups,True
2024-09-30T23:00,71.0,49.1,350.0,20.2,15.5,56.0,1.0,0.0,25.9,98,1004.2,8.8,gazipur,134,Unhealthy for Sensitive Groups,True
2024-10-01T00:00,67.3,46.7,340.0,15.7,14.8,67.0,1.0,0.05,25.6,99,1004.3,3.0,gazipur,129,Unhealthy for Sensitive Groups,True
2024-10-01T01:00,71.2,49.4,351.0,15.5,16.6,75.0,1.0,0.4,27.6,91,1004.9,4.6,gazipur,135,Unhealthy for Sensitive Groups,True
2024-10-01T02:00,73.3,50.5,367.0,15.1,19.1,87.0,1.0,1.5,29.1,84,1006.2,3.5,gazipur,138,Unhealthy for Sensitive Groups,True
2024-10-01T03:00,78.2,53.7,379.0,14.0,21.8,105.0,1.0,3.25,30.4,78,1005.8,5.6,gazipur,146,Unhealthy for Sensitive Groups,True
2024-10-01T04:00,76.8,52.3,387.0,11.3,25.1,138.0,1.0,5.25,30.8,77,1005.8,5.2,gazipur,142,Unhealthy for Sensitive Groups,True
2024-10-01T05:00,73.1,49.4,391.0,7.8,28.5,177.0,1.0,6.35,31.2,78,1005.3,1.5,gazipur,135,Unhealthy for Sensitive Groups,True
2024-10-01T06:00,72.4,48.9,387.0,5.3,29.6,202.0,1.0,6.15,32.0,75,1003.7,1.0,gazipur,134,Unhealthy for Sensitive Groups,True
2024-10-01T07:00,81.3,54.8,365.0,3.9,26.5,204.0,1.0,4.9,32.3,74,1002.1,4.6,gazipur,149,Unhealthy for Sensitive Groups,True
2024-10-01T08:00,60.3,40.9,335.0,3.5,21.2,193.0,1.0,2.55,32.1,73,1001.0,8.2,gazipur,114,Unhealthy for Sensitive Groups,True
2024-10-01T09:00,58.6,39.8,322.0,5.0,16.5,175.0,1.0,1.2,28.7,86,1001.0,10.1,gazipur,112,Unhealthy for Sensitive Groups,True
2024-10-01T10:00,58.9,40.2,339.0,9.6,13.5,151.0,1.0,0.45,28.9,83,1000.6,2.7,gazipur,113,Unhealthy for Sensitive Groups,True
2024-10-01T11:00,57.0,39.0,373.0,16.1,11.2,121.0,0.0,0.1,28.7,84,1001.7,5.0,gazipur,110,Unhealthy for Sensitive Groups,True
2024-10-01T12:00,66.4,45.8,407.0,19.5,12.0,100.0,0.0,0.0,27.8,89,1002.1,8.6,gazipur,126,Unhealthy for Sensitive Groups,True
2024-10-01T13:00,67.1,46.3,435.0,21.5,12.4,88.0,0.0,0.0,26.7,95,1002.7,1.7,gazipur,128,Unhealthy for Sensitive Groups,True
2024-10-01T14:00,71.2,49.4,471.0,24.1,12.8,72.0,0.0,0.0,26.6,94,1002.8,4.4,gazipur,135,Unhealthy for Sensitive Groups,True
2024-10-01T15:00,71.9,49.9,483.0,24.7,12.7,62.0,0.0,0.0,26.5,95,1003.9,5.3,gazipur,136,Unhealthy for Sensitive Groups,True
2024-10-01T16:00,69.2,48.0,448.0,21.6,11.7,65.0,0.0,0.0,26.2,94,1004.2,5.0,gazipur,132,Unhealthy for Sensitive Groups,True
2024-10-01T17:00,61.9,43.0,388.0,16.5,10.1,74.0,0.0,0.0,25.9,95,1004.2,8.0,gazipur,119,Unhealthy for Sensitive Groups,True
2024-10-01T18:00,51.7,36.0,339.0,12.5,8.6,80.0,0.0,0.0,25.2,98,1004.1,1.0,gazipur,102,Unhealthy for Sensitive Groups,True
2024-10-01T19:00,45.8,31.9,312.0,10.7,7.2,79.0,0.0,0.0,25.1,98,1003.9,6.2,gazipur,93,Moderate,False
2024-10-01T20:00,38.1,26.5,295.0,10.0,5.8,75.0,0.0,0.0,25.0,98,1002.1,4.2,gazipur,81,Moderate,False
2024-10-01T21:00,32.5,22.7,285.0,9.7,4.9,73.0,0.0,0.0,24.8,98,1002.7,1.3,gazipur,73,Moderate,False
2024-10-01T22:00,29.3,20.4,282.0,10.0,4.7,75.0,0.0,0.0,24.7,99,1002.1,3.4,gazipur,68,Moderate,False
2024-10-01T23:00,29.5,20.5,285.0,10.8,4.9,78.0,0.0,0.0,24.7,99,1002.2,3.6,gazipur,69,Moderate,False
2024-10-02T00:00,36.3,25.4,328.0,13.1,6.1,68.0,0.0,0.0,24.5,99,1003.1,2.8,gazipur,79,Moderate,False
2024-10-02T01:00,32.8,23.1,321.0,11.5,5.9,81.0,0.0,0.3,26.6,95,1003.7,4.5,gazipur,74,Moderate,False
2024-10-02T02:00,32.1,22.5,311.0,9.2,5.5,99.0,0.0,1.55,27.5,91,1003.9,4.4,gazipur,73,Moderate,False
2024-10-02T03:00,33.5,23.5,304.0,7.2,5.3,116.0,0.0,2.8,29.3,84,1004.6,4.3,gazipur,75,Moderate,False
2024-10-02T04:00,32.9,23.0,302.0,5.9,5.2,128.0,0.0,3.9,30.4,80,1004.2,4.3,gazipur,74,Moderate,False
2024-10-02T05:00,35.3,24.6,302.0,5.0,5.3,139.0,0.0,5.25,31.3,73,1003.5,7.2,gazipur,77,Moderate,False
2024-10-02T06:00,38.0,26.5,302.0,4.3,5.3,147.0,0.0,5.9,31.4,74,1002.4,8.7,gazipur,81,Moderate,False
2024-10-02T07:00,39.6,27.6,298.0,3.5,5.3,154.0,0.0,4.9,31.5,73,1001.1,7.5,gazipur,84,Moderate,False
2024-10-02T08:00,40.2,28.0,294.0,2.9,5.4,159.0,0.0,3.4,31.7,73,999.9,5.6,gazipur,84,Moderate,False
2024-10-02T09:00,41.4,29.0,301.0,4.1,5.4,156.0,0.0,1.65,30.5,77,999.4,7.8,gazipur,87,Moderate,False
2024-10-02T10:00,43.5,30.4,329.0,8.7,5.3,140.0,0.0,0.5,30.5,77,999.7,4.3,gazipur,89,Moderate,False
2024-10-02T11:00,48.7,34.0,369.0,15.0,5.2,117.0,0.0,0.05,28.1,84,1000.9,10.3,gazipur,97,Moderate,False
2024-10-02T12:00,28.9,20.3,354.0,15.7,4.7,87.0,0.0,0.0,26.8,91,1001.3,3.8,gazipur,68,Moderate,False
2024-10-02T13:00,29.9,21.0,370.0,16.9,5.3,80.0,0.0,0.0,26.5,94,1001.9,2.3,gazipur,70,Moderate,False
2024-10-02T14:00,31.2,21.9,392.0,18.4,6.1,69.0,0.0,0.0,26.4,96,1003.0,3.8,gazipur,72,Moderate,False
2024-10-02T15:00,34.8,24.4,408.0,19.3,6.4,61.0,0.0,0.0,25.9,97,1003.3,7.6,gazipur,77,Moderate,False
2024-10-02T16:00,34.8,24.3,411.0,18.9,5.9,58.0,0.0,0.0,25.9,96,1003.4,6.1,gazipur,77,Moderate,False
2024-10-02T17:00,34.8,24.4,407.0,17.7,4.9,57.0,0.0,0.0,25.7,96,1003.3,3.8,gazipur,77,Moderate,False
2024-10-02T18:00,33.3,23.3,403.0,16.6,4.2,55.0,0.0,0.0,25.6,96,1003.0,1.8,gazipur,75,Moderate,False
2024-10-02T19:00,31.7,22.2,401.0,15.5,4.1,50.0,0.0,0.0,25.4,97,1002.5,4.5,gazipur,72,Moderate,False
2024-10-02T20:00,30.3,21.2,399.0,14.5,4.2,45.0,0.0,0.0,25.3,96,1001.7,3.2,gazipur,70,Moderate,False
2024-10-02T21:00,27.9,19.6,393.0,14.1,4.6,39.0,0.0,0.0,25.1,97,1001.2,6.5,gazipur,67,Moderate,False
2024-10-02T22:00,23.5,16.5,382.0,14.9,5.1,32.0,0.0,0.0,24.9,97,1001.1,6.8,gazipur,60,Moderate,False
2024-10-02T23:00,19.8,13.9,367.0,16.3,5.9,25.0,0.0,0.0,24.9,98,1001.1,7.8,gazipur,55,Moderate,False
2024-10-03T00:00,30.5,21.4,383.0,23.1,13.3,46.0,0.0,0.0,24.9,98,1001.5,8.2,gazipur,71,Moderate,False
2024-10-03T01:00,33.4,23.3,385.0,21.9,14.0,55.0,0.0,0.1,25.4,96,1002.6,13.5,gazipur,75,Moderate,False
2024-10-03T02:00,30.4,21.2,388.0,20.2,14.9,67.0,0.0,0.4,25.4,96,1003.5,12.2,gazipur,70,Moderate,False
2024-10-03T03:00,34.3,23.9,389.0,17.7,15.2,83.0,0.0,1.0,25.5,95,1004.0,11.4,gazipur,76,Moderate,False
2024-10-03T04:00,37.1,25.9,384.0,13.6,14.3,106.0,0.0,2.3,25.8,93,1004.0,10.1,gazipur,80,Moderate,False
2024-10-03T05:00,39.8,27.7,377.0,8.8,12.8,132.0,1.0,4.75,26.4,92,1003.8,8.7,gazipur,84,Moderate,False
2024-10-03T06:00,35.6,24.7,376.0,5.8,11.4,148.0,1.0,4.35,26.8,90,1002.9,7.7,gazipur,77,Moderate,False
2024-10-03T07:00,36.0,24.8,383.0,5.9,10.2,148.0,1.0,2.3,26.8,91,1001.5,7.4,gazipur,78,Moderate,False
2024-10-03T08:00,38.6,26.4,396.0,7.8,9.2,139.0,1.0,0.95,27.2,88,1000.3,9.2,gazipur,81,Moderate,False
2024-10-03T09:00,46.8,31.9,416.0,10.6,9.2,128.0,1.0,0.5,27.0,89,999.9,9.4,gazipur,93,Moderate,False
2024-10-03T10:00,56.0,38.4,450.0,14.9,11.1,116.0,1.0,0.1,26.6,92,1000.0,8.4,gazipur,108,Unhealthy for Sensitive Groups,True
2024-10-03T11:00,64.0,44.0,491.0,20.0,14.1,103.0,2.0,0.05,26.2,93,1000.5,8.2,gazipur,122,Unhealthy for Sensitive Groups,True
2024-10-03T12:00,44.1,30.9,479.0,25.0,15.0,71.0,1.0,0.0,25.9,94,1001.1,6.3,gazipur,91,Moderate,False
2024-10-03T13:00,47.3,32.7,457.0,23.8,14.6,68.0,1.0,0.0,26.1,94,1002.0,10.8,gazipur,94,Moderate,False
2024-10-03T14:00,49.6,34.1,426.0,22.1,14.0,64.0,1.0,0.0,25.4,92,1003.3,7.8,gazipur,97,Moderate,False
2024-10-03T15:00,46.1,31.7,395.0,20.1,13.1,62.0,1.0,0.0,25.2,95,1004.1,8.3,gazipur,92,Moderate,False
2024-10-03T16:00,42.8,29.3,366.0,17.7,11.7,64.0,1.0,0.0,25.3,96,1004.3,9.1,gazipur,87,Moderate,False
2024-10-03T17:00,40.2,27.5,337.0,15.1,10.1,68.0,1.0,0.0,25.1,96,1004.1,8.9,gazipur,83,Moderate,False
2024-10-03T18:00,37.4,25.5,314.0,13.0,8.8,71.0,1.0,0.0,25.0,97,1003.9,10.5,gazipur,79,Moderate,False
2024-10-03T19:00,35.6,24.2,298.0,11.8,8.2,72.0,1.0,0.0,24.7,97,1003.3,9.9,gazipur,76,Moderate,False
2024-10-03T20:00,34.1,23.1,288.0,11.1,7.9,71.0,1.0,0.0,24.4,99,1003.1,7.4,gazipur,74,Moderate,False
2024-10-03T21:00,33.8,22.8,280.0,10.9,7.8,70.0,1.0,0.0,24.5,98,1003.1,9.3,gazipur,74,Moderate,False
2024-10-03T22:00,32.2,21.7,274.0,11.4,7.9,67.0,1.0,0.0,24.4,98,1003.0,7.6,gazipur,71,Moderate,False
