timestamp,location,pm1_0,pm2_5,pm10,cnt0_3,cnt0_5,cnt1_0,cnt2_5,cnt5_0,cnt10_0,mq135_adc,mq136_adc,mics_red_adc,mics_nox_adc,mp135_adc,temperature,humidity,aqi,aqi_category,is_hazard
2024-09-24T09:00,gazipur,9.2,15.8,23.1,762,205,55,11,2,0,1330,922,1763,1100,1259,32.0,69.0,59,Moderate,0
2024-09-24T10:00,gazipur,9.2,15.9,23.2,766,235,56,12,2,0,1335,905,1728,1111,1232,30.9,71.0,59,Moderate,0
2024-09-24T11:00,gazipur,10.4,17.9,26.0,848,250,61,13,3,0,1350,924,1760,1153,1272,29.9,79.0,63,Moderate,0
2024-09-24T12:00,gazipur,15.3,26.4,38.6,1253,374,92,19,4,1,1439,976,1862,1214,1321,28.7,81.0,81,Moderate,0
2024-09-24T13:00,gazipur,15.7,27.0,39.5,1292,379,93,20,4,1,1442,968,1851,1217,1356,29.0,77.0,82,Moderate,0
2024-09-24T14:00,gazipur,13.8,23.8,34.6,1145,334,81,17,4,0,1407,959,1822,1212,1304,28.8,78.0,76,Moderate,0
2024-09-24T15:00,gazipur,10.7,18.4,26.7,889,249,65,14,3,0,1358,925,1769,1143,1275,28.5,80.0,64,Moderate,0
2024-09-24T16:00,gazipur,8.3,14.3,20.7,707,204,49,10,2,0,1318,913,1745,1141,1248,27.9,84.0,56,Moderate,0
2024-09-24T17:00,gazipur,7.0,12.0,17.5,587,173,45,8,2,0,1312,901,1708,1110,1222,27.3,88.0,50,Good,0
2024-09-24T18:00,gazipur,6.0,10.4,15.3,534,143,38,6,1,0,1279,888,1678,1132,1221,26.9,90.0,43,Good,0
2024-09-24T19:00,gazipur,5.3,9.1,13.4,473,127,30,6,1,0,1290,888,1662,1108,1199,26.1,93.0,38,Good,0
2024-09-24T20:00,gazipur,4.6,8.0,11.9,382,113,28,6,1,0,1263,865,1638,1085,1192,25.8,94.0,33,Good,0
2024-09-24T21:00,gazipur,4.2,7.3,10.9,347,101,24,5,1,0,1243,868,1623,1099,1175,25.8,93.0,30,Good,0
2024-09-24T22:00,gazipur,3.9,6.7,10.0,307,95,23,4,1,0,1264,868,1633,1086,1170,25.9,93.0,28,Good,0
2024-09-24T23:00,gazipur,3.8,6.5,9.6,323,95,20,5,1,0,1250,871,1635,1082,1178,25.6,94.0,27,Good,0
2024-09-25T00:00,gazipur,3.5,6.0,8.8,294,77,20,4,1,0,1237,857,1627,1079,1181,25.5,94.0,25,Good,0
2024-09-25T01:00,gazipur,3.5,6.1,8.9,277,90,20,3,1,0,1246,862,1628,1071,1162,26.7,88.0,25,Good,0
2024-09-25T02:00,gazipur,3.9,6.8,9.9,291,90,21,5,1,0,1264,861,1642,1085,1162,27.0,86.0,28,Good,0
2024-09-25T03:00,gazipur,4.6,7.9,11.5,393,102,25,6,1,0,1262,868,1646,1070,1201,27.5,84.0,33,Good,0
2024-09-25T04:00,gazipur,4.3,7.5,10.8,349,99,26,5,1,0,1254,854,1643,1063,1202,27.8,83.0,31,Good,0
2024-09-25T05:00,gazipur,3.7,6.3,9.1,306,87,17,4,1,0,1236,842,1626,1041,1159,28.4,82.0,26,Good,0
2024-09-25T06:00,gazipur,3.8,6.6,9.6,316,92,22,4,1,0,1242,859,1616,1069,1178,28.0,85.0,28,Good,0
2024-09-25T07:00,gazipur,4.2,7.2,10.3,356,109,26,5,1,0,1250,853,1638,1073,1210,26.6,92.0,30,Good,0
2024-09-25T08:00,gazipur,4.7,8.1,11.5,404,113,27,5,1,0,1251,872,1633,1087,1193,26.6,92.0,34,Good,0
2024-09-25T09:00,gazipur,5.6,9.6,13.6,463,128,37,6,1,0,1272,879,1673,1098,1198,26.8,90.0,40,Good,0
2024-09-25T10:00,gazipur,5.4,9.3,13.2,434,134,29,6,1,0,1275,867,1650,1103,1207,26.3,92.0,39,Good,0
2024-09-25T11:00,gazipur,5.2,9.0,12.9,452,128,31,7,1,0,1282,867,1652,1108,1169,25.6,95.0,38,Good,0
2024-09-25T12:00,gazipur,6.7,11.5,16.6,556,162,40,8,2,0,1285,883,1691,1128,1221,25.3,95.0,48,Good,0
2024-09-25T13:00,gazipur,5.1,8.8,12.6,385,121,30,6,1,0,1280,881,1674,1106,1195,25.5,95.0,37,Good,0
2024-09-25T14:00,gazipur,4.3,7.4,10.5,368,96,23,5,1,0,1256,858,1636,1085,1170,24.9,96.0,31,Good,0
2024-09-25T15:00,gazipur,3.9,6.8,9.8,352,98,24,4,1,0,1232,861,1618,1085,1183,24.8,95.0,28,Good,0
2024-09-25T16:00,gazipur,4.0,6.9,9.9,317,93,23,5,1,0,1245,877,1668,1094,1184,24.4,95.0,29,Good,0
2024-09-25T17:00,gazipur,4.2,7.2,10.5,361,99,24,4,1,0,1249,862,1638,1081,1189,24.4,95.0,30,Good,0
2024-09-25T18:00,gazipur,4.4,7.6,11.2,383,110,26,5,1,0,1257,869,1656,1088,1167,24.5,96.0,32,Good,0
2024-09-25T19:00,gazipur,4.6,7.9,11.5,379,111,27,6,1,0,1253,857,1660,1088,1188,24.6,96.0,33,Good,0
2024-09-25T20:00,gazipur,4.6,8.0,11.7,393,113,23,6,1,0,1265,876,1642,1096,1179,24.6,96.0,33,Good,0
2024-09-25T21:00,gazipur,4.5,7.8,11.4,382,113,27,5,1,0,1259,867,1639,1075,1194,24.7,96.0,32,Good,0
2024-09-25T22:00,gazipur,4.1,7.0,10.3,341,96,24,5,1,0,1235,858,1623,1071,1170,24.8,97.0,29,Good,0
2024-09-25T23:00,gazipur,4.2,7.3,10.8,341,97,28,5,1,0,1252,867,1636,1085,1171,24.9,97.0,30,Good,0
2024-09-26T00:00,gazipur,3.9,6.8,9.8,319,91,24,4,1,0,1253,854,1618,1077,1205,24.9,96.0,28,Good,0
2024-09-26T01:00,gazipur,4.4,7.6,11.1,344,100,24,5,1,0,1254,848,1645,1073,1183,25.2,94.0,32,Good,0
2024-09-26T02:00,gazipur,4.6,8.0,11.7,377,112,24,6,1,0,1252,861,1637,1088,1183,25.3,96.0,33,Good,0
2024-09-26T03:00,gazipur,4.7,8.1,12.0,390,119,27,6,1,0,1268,867,1641,1083,1182,26.3,91.0,34,Good,0
2024-09-26T04:00,gazipur,5.7,9.8,14.5,500,134,33,7,1,0,1269,875,1673,1098,1213,28.2,84.0,41,Good,0
2024-09-26T05:00,gazipur,6.8,11.8,17.7,552,166,42,8,2,0,1291,889,1700,1106,1221,29.3,81.0,49,Good,0
2024-09-26T06:00,gazipur,7.8,13.4,20.1,636,190,44,10,2,0,1295,896,1702,1102,1224,29.2,80.0,54,Moderate,0
2024-09-26T07:00,gazipur,8.1,14.0,21.2,681,194,50,10,2,0,1283,920,1699,1118,1227,27.5,85.0,55,Moderate,0
2024-09-26T08:00,gazipur,8.4,14.4,22.1,681,200,49,10,2,0,1313,897,1683,1120,1205,27.5,88.0,56,Moderate,0
2024-09-26T09:00,gazipur,8.9,15.4,23.6,750,221,53,12,2,0,1333,900,1717,1129,1244,27.8,87.0,58,Moderate,0
2024-09-26T10:00,gazipur,10.0,17.3,26.5,809,243,63,12,3,0,1346,894,1753,1143,1248,27.2,88.0,62,Moderate,0
2024-09-26T11:00,gazipur,10.8,18.7,28.2,915,257,66,13,3,0,1359,920,1779,1178,1280,26.5,93.0,65,Moderate,0
2024-09-26T12:00,gazipur,13.3,22.9,33.5,1079,313,80,17,4,0,1404,925,1846,1233,1316,25.9,95.0,74,Moderate,0
2024-09-26T13:00,gazipur,13.3,22.9,33.5,1088,313,81,18,4,0,1389,947,1828,1229,1325,25.6,96.0,74,Moderate,0
2024-09-26T14:00,gazipur,13.2,22.8,33.2,1110,323,81,16,4,0,1406,957,1842,1229,1304,25.5,96.0,74,Moderate,0
2024-09-26T15:00,gazipur,13.1,22.6,33.1,1046,318,81,16,4,0,1416,941,1854,1232,1327,25.5,96.0,73,Moderate,0
2024-09-26T16:00,gazipur,12.9,22.3,32.6,1070,308,76,16,4,0,1395,932,1845,1220,1303,25.4,96.0,72,Moderate,0
2024-09-26T17:00,gazipur,12.4,21.3,31.2,1005,304,73,15,3,0,1373,935,1832,1227,1300,25.4,96.0,70,Moderate,0
2024-09-26T18:00,gazipur,11.5,19.8,29.2,961,280,70,14,3,0,1385,929,1814,1195,1288,25.2,97.0,67,Moderate,0
2024-09-26T19:00,gazipur,10.7,18.4,27.2,845,256,64,13,3,0,1364,929,1772,1183,1286,25.2,97.0,64,Moderate,0
2024-09-26T20:00,gazipur,9.9,17.0,25.4,822,241,59,12,3,0,1322,901,1750,1180,1265,25.1,97.0,61,Moderate,0
2024-09-26T21:00,gazipur,9.1,15.7,23.5,772,209,54,12,2,0,1328,889,1739,1153,1239,25.0,97.0,59,Moderate,0
2024-09-26T22:00,gazipur,8.4,14.5,21.8,694,197,53,10,2,0,1291,893,1746,1139,1250,25.0,98.0,56,Moderate,0
2024-09-26T23:00,gazipur,8.1,13.9,20.8,659,186,46,10,2,0,1327,899,1725,1133,1239,24.8,98.0,55,Moderate,0
2024-09-27T00:00,gazipur,9.5,16.3,24.2,763,228,62,11,2,0,1350,888,1734,1159,1248,24.7,98.0,60,Moderate,0
2024-09-27T01:00,gazipur,10.0,17.3,26.4,812,244,60,12,3,0,1342,915,1760,1164,1266,25.7,94.0,62,Moderate,0
2024-09-27T02:00,gazipur,10.1,17.4,27.0,823,240,60,12,3,0,1347,938,1747,1147,1251,26.9,90.0,62,Moderate,0
2024-09-27T03:00,gazipur,10.4,18.0,27.9,886,249,62,12,3,0,1349,937,1771,1159,1263,28.8,79.0,63,Moderate,0
2024-09-27T04:00,gazipur,9.2,15.8,24.9,747,224,53,12,2,0,1334,922,1743,1120,1249,30.2,72.0,59,Moderate,0
2024-09-27T05:00,gazipur,8.9,15.3,24.2,755,223,53,10,2,0,1311,909,1750,1129,1244,31.2,66.0,58,Moderate,0
2024-09-27T06:00,gazipur,9.0,15.6,25.0,762,229,54,11,2,0,1325,907,1713,1108,1234,31.8,64.0,58,Moderate,0
2024-09-27T07:00,gazipur,9.4,16.2,25.9,812,232,53,11,2,0,1327,908,1703,1111,1249,32.0,65.0,60,Moderate,0
2024-09-27T08:00,gazipur,9.8,16.9,27.0,806,235,58,12,3,0,1334,885,1753,1121,1235,32.0,67.0,61,Moderate,0
2024-09-27T09:00,gazipur,9.8,16.9,26.5,817,239,58,12,3,0,1334,904,1736,1120,1237,28.7,82.0,61,Moderate,0
2024-09-27T10:00,gazipur,10.0,17.3,26.7,835,238,59,12,3,0,1326,913,1730,1144,1267,29.1,80.0,62,Moderate,0
2024-09-27T11:00,gazipur,10.5,18.1,27.5,858,253,65,13,3,0,1341,908,1772,1162,1264,28.5,82.0,64,Moderate,0
2024-09-27T12:00,gazipur,10.1,17.4,26.0,810,242,61,13,3,0,1352,888,1761,1166,1280,27.2,89.0,62,Moderate,0
2024-09-27T13:00,gazipur,11.5,19.9,29.3,922,282,71,15,3,0,1384,904,1804,1190,1281,26.0,95.0,67,Moderate,0
2024-09-27T14:00,gazipur,12.6,21.8,31.9,1047,299,76,16,3,0,1410,914,1831,1241,1312,25.6,96.0,71,Moderate,0
2024-09-27T15:00,gazipur,14.5,25.0,36.6,1205,351,86,18,4,1,1428,936,1892,1260,1343,25.4,96.0,78,Moderate,0
2024-09-27T16:00,gazipur,15.3,26.3,38.4,1266,377,91,19,4,1,1465,930,1923,1277,1360,25.3,97.0,81,Moderate,0
2024-09-27T17:00,gazipur,16.7,28.8,42.0,1373,397,99,20,5,1,1474,947,1949,1290,1373,25.2,97.0,86,Moderate,0
2024-09-27T18:00,gazipur,14.8,25.6,37.1,1232,357,93,18,4,1,1474,936,1920,1257,1350,25.3,96.0,79,Moderate,0
2024-09-27T19:00,gazipur,13.8,23.8,34.6,1132,338,81,18,4,0,1419,946,1870,1266,1342,25.2,97.0,76,Moderate,0
2024-09-27T20:00,gazipur,12.9,22.2,32.4,1066,310,74,16,3,0,1416,959,1841,1236,1302,24.9,98.0,72,Moderate,0
2024-09-27T21:00,gazipur,11.4,19.7,28.8,944,263,68,15,3,0,1381,934,1821,1215,1280,25.0,98.0,67,Moderate,0
2024-09-27T22:00,gazipur,10.0,17.2,25.2,812,243,61,12,3,0,1352,920,1797,1181,1279,25.1,98.0,62,Moderate,0
2024-09-27T23:00,gazipur,8.9,15.3,22.5,734,211,55,11,2,0,1331,927,1756,1162,1263,25.1,98.0,58,Moderate,0
2024-09-28T00:00,gazipur,8.7,15.0,22.0,719,202,51,11,2,0,1315,910,1758,1157,1244,25.0,98.0,57,Moderate,0
2024-09-28T01:00,gazipur,10.0,17.2,25.3,826,240,62,13,3,0,1337,916,1769,1176,1261,26.5,94.0,62,Moderate,0
2024-09-28T02:00,gazipur,9.2,15.9,23.8,764,236,55,12,2,0,1325,914,1740,1141,1261,28.0,88.0,59,Moderate,0
2024-09-28T03:00,gazipur,7.8,13.4,20.4,643,188,45,9,2,0,1313,901,1724,1102,1242,29.1,83.0,54,Moderate,0
2024-09-28T04:00,gazipur,6.8,11.7,17.8,568,164,40,9,2,0,1304,885,1675,1101,1215,30.4,77.0,49,Good,0
2024-09-28T05:00,gazipur,7.4,12.8,19.5,611,177,43,10,2,0,1292,881,1691,1079,1227,31.2,73.0,52,Moderate,0
2024-09-28T06:00,gazipur,7.6,13.1,20.5,623,185,48,9,2,0,1315,877,1682,1100,1227,31.6,69.0,53,Moderate,0
2024-09-28T07:00,gazipur,8.1,14.0,22.5,669,190,52,10,2,0,1310,901,1692,1077,1226,31.4,70.0,55,Moderate,0
2024-09-28T08:00,gazipur,8.7,15.0,24.4,739,210,52,11,2,0,1284,886,1717,1079,1265,30.9,74.0,57,Moderate,0
2024-09-28T09:00,gazipur,8.9,15.4,24.9,744,218,53,11,2,0,1315,898,1717,1105,1235,29.5,79.0,58,Moderate,0
2024-09-28T10:00,gazipur,9.2,15.8,25.2,766,213,52,11,2,0,1322,875,1742,1120,1244,29.5,79.0,59,Moderate,0
2024-09-28T11:00,gazipur,9.9,17.1,26.2,795,239,59,13,3,0,1335,888,1756,1157,1253,27.7,87.0,62,Moderate,0
2024-09-28T12:00,gazipur,13.7,23.7,37.3,1137,341,84,18,4,0,1392,938,1834,1211,1312,27.1,89.0,75,Moderate,0
2024-09-28T13:00,gazipur,16.7,28.8,44.1,1390,406,102,21,5,1,1463,944,1929,1264,1338,27.5,92.0,86,Moderate,0
2024-09-28T14:00,gazipur,17.2,29.7,45.1,1431,414,103,22,5,1,1482,963,1952,1274,1366,27.5,91.0,88,Moderate,0
2024-09-28T15:00,gazipur,16.6,28.7,43.1,1359,398,101,21,5,1,1490,982,1945,1287,1382,27.1,91.0,86,Moderate,0
2024-09-28T16:00,gazipur,15.0,25.8,38.3,1243,364,91,18,4,1,1459,954,1887,1270,1347,26.8,93.0,80,Moderate,0
2024-09-28T17:00,gazipur,13.0,22.4,32.7,1075,308,76,16,4,0,1413,934,1862,1253,1313,26.5,95.0,73,Moderate,0
2024-09-28T18:00,gazipur,11.8,20.4,29.7,978,282,70,16,3,0,1386,926,1838,1234,1306,26.4,94.0,68,Moderate,0
2024-09-28T19:00,gazipur,10.9,18.8,27.4,881,261,66,13,3,0,1355,915,1786,1225,1270,26.1,94.0,65,Moderate,0
2024-09-28T20:00,gazipur,10.1,17.5,25.5,853,240,60,13,3,0,1361,924,1806,1185,1288,25.8,95.0,62,Moderate,0
2024-09-28T21:00,gazipur,9.7,16.7,24.8,800,232,54,13,3,0,1355,906,1755,1169,1279,25.5,96.0,61,Moderate,0
2024-09-28T22:00,gazipur,9.9,17.0,25.3,806,231,58,12,3,0,1335,898,1787,1171,1284,25.3,97.0,61,Moderate,0
2024-09-28T23:00,gazipur,10.1,17.4,25.8,822,247,60,13,3,0,1367,910,1787,1156,1264,25.2,98.0,62,Moderate,0
2024-09-29T00:00,gazipur,10.7,18.5,26.9,892,256,65,14,3,0,1374,912,1789,1166,1289,25.3,97.0,64,Moderate,0
2024-09-29T01:00,gazipur,10.4,18.0,26.4,845,246,62,13,3,0,1355,913,1752,1181,1280,27.4,90.0,63,Moderate,0
2024-09-29T02:00,gazipur,10.1,17.5,25.6,840,244,57,13,3,0,1345,910,1760,1162,1246,28.2,88.0,62,Moderate,0
2024-09-29T03:00,gazipur,9.8,16.9,24.7,782,235,60,12,3,0,1345,910,1749,1134,1248,29.2,84.0,61,Moderate,0
2024-09-29T04:00,gazipur,10.0,17.3,25.3,797,245,59,13,3,0,1334,893,1746,1130,1252,29.7,82.0,62,Moderate,0
2024-09-29T05:00,gazipur,9.3,16.1,23.6,754,227,56,12,2,0,1315,894,1714,1120,1249,29.4,82.0,59,Moderate,0
2024-09-29T06:00,gazipur,8.8,15.1,22.4,722,215,52,11,2,0,1322,881,1729,1112,1241,27.9,88.0,57,Moderate,0
2024-09-29T07:00,gazipur,10.0,17.3,25.5,843,244,59,13,3,0,1335,886,1722,1116,1270,29.9,82.0,62,Moderate,0
2024-09-29T08:00,gazipur,11.6,20.0,29.4,962,290,72,14,3,0,1374,900,1766,1124,1282,30.7,79.0,68,Moderate,0
2024-09-29T09:00,gazipur,15.0,25.8,38.2,1239,357,89,18,4,1,1402,916,1809,1170,1310,30.6,80.0,80,Moderate,0
2024-09-29T10:00,gazipur,13.5,23.2,34.1,1098,317,82,17,4,0,1403,914,1820,1174,1314,30.7,79.0,74,Moderate,0
2024-09-29T11:00,gazipur,14.9,25.7,37.6,1247,360,91,19,4,1,1413,924,1855,1202,1326,29.8,82.0,80,Moderate,0
2024-09-29T12:00,gazipur,20.6,35.5,52.0,1710,500,125,26,6,1,1492,967,1963,1276,1403,28.5,88.0,101,Unhealthy for Sensitive Groups,1
2024-09-29T13:00,gazipur,21.1,36.4,52.9,1742,506,127,27,6,1,1532,970,1979,1281,1400,27.8,92.0,103,Unhealthy for Sensitive Groups,1
2024-09-29T14:00,gazipur,21.6,37.3,53.8,1791,514,132,27,6,1,1542,961,1998,1323,1425,27.5,93.0,105,Unhealthy for Sensitive Groups,1
2024-09-29T15:00,gazipur,21.9,37.8,54.6,1825,526,130,28,6,1,1528,994,2002,1328,1433,27.1,95.0,107,Unhealthy for Sensitive Groups,1
2024-09-29T16:00,gazipur,21.8,37.6,54.2,1796,528,131,27,6,1,1549,994,2020,1336,1427,26.9,96.0,106,Unhealthy for Sensitive Groups,1
2024-09-29T17:00,gazipur,21.6,37.3,53.8,1772,529,128,27,6,1,1560,1005,2004,1333,1417,26.8,96.0,105,Unhealthy for Sensitive Groups,1
2024-09-29T18:00,gazipur,21.1,36.4,52.6,1750,507,128,27,6,1,1541,994,2004,1301,1402,26.7,97.0,103,Unhealthy for Sensitive Groups,1
2024-09-29T19:00,gazipur,20.6,35.5,51.3,1718,497,123,26,6,1,1516,986,1986,1295,1397,26.5,97.0,101,Unhealthy for Sensitive Groups,1
2024-09-29T20:00,gazipur,19.8,34.2,49.6,1645,479,119,25,6,1,1514,988,1959,1288,1404,26.4,97.0,97,Moderate,0
2024-09-29T21:00,gazipur,19.0,32.7,47.5,1568,452,112,24,5,1,1496,973,1953,1270,1391,26.2,98.0,94,Moderate,0
2024-09-29T22:00,gazipur,18.2,31.4,45.6,1512,442,110,24,5,1,1475,982,1914,1254,1372,25.8,99.0,92,Moderate,0
2024-09-29T23:00,gazipur,18.0,31.0,45.1,1484,428,109,22,5,1,1475,981,1945,1271,1375,25.5,100.0,91,Moderate,0
2024-09-30T00:00,gazipur,17.6,30.4,44.0,1463,423,106,23,5,1,1497,956,1926,1252,1373,25.4,100.0,89,Moderate,0
2024-09-30T01:00,gazipur,18.3,31.5,45.9,1504,435,109,24,5,1,1488,971,1942,1267,1392,27.4,93.0,92,Moderate,0
2024-09-30T02:00,gazipur,18.0,31.1,45.6,1487,441,109,24,5,1,1470,995,1926,1239,1366,28.8,86.0,91,Moderate,0
2024-09-30T03:00,gazipur,20.2,34.8,51.6,1637,478,120,27,6,1,1516,1003,1958,1268,1412,29.9,83.0,99,Moderate,0
2024-09-30T04:00,gazipur,22.2,38.3,57.0,1831,538,134,28,6,1,1543,1042,1982,1266,1402,30.9,80.0,108,Unhealthy for Sensitive Groups,1
2024-09-30T05:00,gazipur,20.6,35.5,53.9,1675,500,125,27,6,1,1518,1023,1975,1243,1390,31.7,76.0,101,Unhealthy for Sensitive Groups,1
2024-09-30T06:00,gazipur,22.2,38.3,58.1,1838,533,134,28,6,1,1531,1036,1984,1240,1427,31.8,75.0,108,Unhealthy for Sensitive Groups,1
2024-09-30T07:00,gazipur,22.8,39.3,59.8,1888,551,138,29,7,1,1537,1038,2011,1244,1416,31.9,75.0,110,Unhealthy for Sensitive Groups,1
2024-09-30T08:00,gazipur,25.1,43.3,66.4,2078,614,149,32,7,1,1568,1041,2041,1266,1457,30.9,76.0,120,Unhealthy for Sensitive Groups,1
2024-09-30T09:00,gazipur,25.5,43.9,67.1,2096,607,153,32,7,1,1600,1030,2043,1286,1480,30.6,79.0,122,Unhealthy for Sensitive Groups,1
2024-09-30T10:00,gazipur,24.1,41.6,63.3,2001,583,145,31,7,1,1562,1024,2021,1284,1455,31.0,77.0,116,Unhealthy for Sensitive Groups,1
2024-09-30T11:00,gazipur,25.5,43.9,66.1,2101,618,150,33,7,1,1605,1021,2084,1322,1473,30.7,79.0,122,Unhealthy for Sensitive Groups,1
2024-09-30T12:00,gazipur,40.8,70.3,104.5,3368,988,246,53,12,2,1858,1167,2404,1508,1681,29.5,84.0,159,Unhealthy,1
2024-09-30T13:00,gazipur,42.5,73.3,109.0,3502,1025,258,55,13,2,1901,1164,2437,1548,1720,28.8,87.0,160,Unhealthy,1
2024-09-30T14:00,gazipur,43.1,74.3,109.4,3561,1041,261,56,13,2,1894,1167,2451,1550,1727,28.3,90.0,161,Unhealthy,1
2024-09-30T15:00,gazipur,41.3,71.2,104.3,3442,999,246,53,12,2,1862,1156,2430,1539,1721,27.9,91.0,159,Unhealthy,1
2024-09-30T16:00,gazipur,37.5,64.7,94.5,3081,908,227,48,11,2,1797,1114,2341,1458,1639,27.6,92.0,156,Unhealthy,1
2024-09-30T17:00,gazipur,32.2,55.6,81.7,2664,774,194,41,10,2,1714,1077,2223,1398,1578,27.6,91.0,151,Unhealthy,1
2024-09-30T18:00,gazipur,30.9,53.3,77.8,2553,744,186,40,9,2,1668,1070,2171,1358,1524,27.5,91.0,145,Unhealthy for Sensitive Groups,1
2024-09-30T19:00,gazipur,28.7,49.5,72.2,2375,698,174,36,8,1,1635,1045,2123,1343,1502,27.4,91.0,135,Unhealthy for Sensitive Groups,1
2024-09-30T20:00,gazipur,28.0,48.3,70.3,2314,673,170,36,8,1,1606,1051,2094,1332,1498,27.0,93.0,133,Unhealthy for Sensitive Groups,1
2024-09-30T21:00,gazipur,28.5,49.1,71.2,2334,685,173,37,8,1,1630,1054,2088,1343,1502,26.7,94.0,134,Unhealthy for Sensitive Groups,1
2024-09-30T22:00,gazipur,28.4,49.0,71.0,2372,688,170,37,8,1,1623,1062,2090,1345,1495,26.2,97.0,134,Unhealthy for Sensitive Groups,1
2024-09-30T23:00,gazipur,28.5,49.1,71.0,2366,685,169,36,8,1,1640,1055,2125,1358,1491,25.9,98.0,134,Unhealthy for Sensitive Groups,1
2024-10-01T00:00,gazipur,27.1,46.7,67.3,2227,653,161,34,8,1,1598,1042,2083,1321,1477,25.6,99.0,129,Unhealthy for Sensitive Groups,1
2024-10-01T01:00,gazipur,28.7,49.4,71.2,2341,690,174,36,8,1,1643,1066,2099,1351,1497,27.6,91.0,135,Unhealthy for Sensitive Groups,1
2024-10-01T02:00,gazipur,29.3,50.5,73.3,2447,711,177,37,9,2,1636,1087,2136,1371,1526,29.1,84.0,138,Unhealthy for Sensitive Groups,1
2024-10-01T03:00,gazipur,31.1,53.7,78.2,2559,761,187,39,9,2,1680,1109,2196,1366,1533,30.4,78.0,146,Unhealthy for Sensitive Groups,1
2024-10-01T04:00,gazipur,30.3,52.3,76.8,2486,735,181,39,9,2,1658,1109,2155,1344,1529,30.8,77.0,142,Unhealthy for Sensitive Groups,1
2024-10-01T05:00,gazipur,28.7,49.4,73.1,2370,689,174,37,8,1,1627,1108,2136,1337,1515,31.2,78.0,135,Unhealthy for Sensitive Groups,1
2024-10-01T06:00,gazipur,28.4,48.9,72.4,2346,682,172,37,8,1,1629,1134,2130,1306,1508,32.0,75.0,134,Unhealthy for Sensitive Groups,1
2024-10-01T07:00,gazipur,31.8,54.8,81.3,2623,762,193,40,9,2,1669,1149,2154,1353,1547,32.3,74.0,149,Unhealthy for Sensitive Groups,1
2024-10-01T08:00,gazipur,23.7,40.9,60.3,1979,577,143,30,7,1,1565,1069,2019,1272,1429,32.1,73.0,114,Unhealthy for Sensitive Groups,1
2024-10-01T09:00,gazipur,23.1,39.8,58.6,1935,561,139,30,7,1,1557,1037,2023,1248,1436,28.7,86.0,112,Unhealthy for Sensitive Groups,1
2024-10-01T10:00,gazipur,23.3,40.2,58.9,1910,561,138,30,7,1,1556,1010,2025,1282,1447,28.9,83.0,113,Unhealthy for Sensitive Groups,1
2024-10-01T11:00,gazipur,22.6,39.0,57.0,1904,553,135,29,7,1,1547,998,2015,1282,1435,28.7,84.0,110,Unhealthy for Sensitive Groups,1
2024-10-01T12:00,gazipur,26.6,45.8,66.4,2173,643,159,34,8,1,1595,1031,2095,1334,1484,27.8,89.0,126,Unhealthy for Sensitive Groups,1
2024-10-01T13:00,gazipur,26.9,46.3,67.1,2219,653,163,34,8,1,1628,1045,2106,1355,1496,26.7,95.0,128,Unhealthy for Sensitive Groups,1
2024-10-01T14:00,gazipur,28.7,49.4,71.2,2380,701,175,37,8,1,1659,1066,2156,1378,1530,26.6,94.0,135,Unhealthy for Sensitive Groups,1
2024-10-01T15:00,gazipur,28.9,49.9,71.9,2381,694,174,37,8,1,1671,1049,2168,1375,1537,26.5,95.0,136,Unhealthy for Sensitive Groups,1
2024-10-01T16:00,gazipur,27.8,48.0,69.2,2282,673,167,35,8,1,1659,1036,2159,1359,1516,26.2,94.0,132,Unhealthy for Sensitive Groups,1
2024-10-01T17:00,gazipur,24.9,43.0,61.9,2059,592,149,31,7,1,1587,1004,2059,1302,1477,25.9,95.0,119,Unhealthy for Sensitive Groups,1
2024-10-01T18:00,gazipur,20.9,36.0,51.7,1727,500,125,26,6,1,1541,973,1970,1266,1407,25.2,98.0,102,Unhealthy for Sensitive Groups,1
2024-10-01T19:00,gazipur,18.5,31.9,45.8,1518,446,109,23,5,1,1471,944,1918,1223,1375,25.1,98.0,93,Moderate,0
2024-10-01T20:00,gazipur,15.4,26.5,38.1,1266,370,93,20,4,1,1423,940,1847,1194,1313,25.0,98.0,81,Moderate,0
2024-10-01T21:00,gazipur,13.2,22.7,32.5,1093,327,80,16,4,0,1397,901,1830,1171,1298,24.8,98.0,73,Moderate,0
2024-10-01T22:00,gazipur,11.8,20.4,29.3,991,284,72,15,3,0,1386,911,1796,1164,1279,24.7,99.0,68,Moderate,0
2024-10-01T23:00,gazipur,11.9,20.5,29.5,1003,285,70,16,3,0,1401,906,1809,1164,1289,24.7,99.0,69,Moderate,0
2024-10-02T00:00,gazipur,14.7,25.4,36.3,1213,351,90,19,4,1,1430,916,1862,1196,1344,24.5,99.0,79,Moderate,0
2024-10-02T01:00,gazipur,13.4,23.1,32.8,1097,318,79,17,4,0,1404,919,1858,1181,1313,26.6,95.0,74,Moderate,0
2024-10-02T02:00,gazipur,13.0,22.5,32.1,1103,305,76,16,4,0,1417,917,1832,1164,1306,27.5,91.0,73,Moderate,0
2024-10-02T03:00,gazipur,13.6,23.5,33.5,1125,331,81,18,4,0,1394,917,1853,1170,1332,29.3,84.0,75,Moderate,0
2024-10-02T04:00,gazipur,13.3,23.0,32.9,1095,310,77,16,4,0,1407,918,1828,1152,1323,30.4,80.0,74,Moderate,0
